,album,track_title,lyric,line,year,title_lemmas,lyric_type
4219,reputation,Look What You Made Me Do,"Of the fool, no, I don't like you",4,2017,['look'],verse
4220,reputation,Look What You Made Me Do,I don't like your perfect crime,5,2017,['look'],verse
4221,reputation,Look What You Made Me Do,How you laugh when you lie,6,2017,['look'],verse
4222,reputation,Look What You Made Me Do,You said the gun was mine,7,2017,['look'],verse
4223,reputation,Look What You Made Me Do,"Isn't cool, no, I don't like you (oh)",8,2017,['look'],verse
4236,reputation,Look What You Made Me Do,I don't like your kingdom keys,21,2017,['look'],verse
4237,reputation,Look What You Made Me Do,They once belonged to me,22,2017,['look'],verse
4238,reputation,Look What You Made Me Do,You asked me for a place to sleep,23,2017,['look'],verse
4239,reputation,Look What You Made Me Do,Locked me out and threw a feast (what?),24,2017,['look'],verse
4240,reputation,Look What You Made Me Do,"The world moves on, another day, another drama, drama",25,2017,['look'],verse
4241,reputation,Look What You Made Me Do,"But not for me, not for me, all I think about is karma",26,2017,['look'],verse
4242,reputation,Look What You Made Me Do,"And then the world moves on, but one thing's for sure",27,2017,['look'],verse
4243,reputation,Look What You Made Me Do,"Maybe I got mine, but you'll all get yours",28,2017,['look'],verse
4264,reputation,Look What You Made Me Do,"(Ooh, look what you made me do",49,2017,['look'],verse
4270,reputation,Look What You Made Me Do,Look what you just made me),55,2017,['look'],verse
4271,reputation,Look What You Made Me Do,"""I'm sorry, the old Taylor can't come to the phone right now",56,2017,['look'],verse
4272,reputation,Look What You Made Me Do,"""Why? Oh, 'cause she's dead!"" (Oh)",57,2017,['look'],verse
4289,reputation,So It Goes...,See you in the dark,1,2017,['go'],verse
4290,reputation,So It Goes...,"All eyes on you, my magician",2,2017,['go'],verse
4292,reputation,So It Goes...,"You make everyone disappear, and",4,2017,['go'],verse
4293,reputation,So It Goes...,Cut me into pieces,5,2017,['go'],verse
4294,reputation,So It Goes...,"Gold cage, hostage to my feelings",6,2017,['go'],verse
4295,reputation,So It Goes...,Back against the wall,7,2017,['go'],verse
4296,reputation,So It Goes...,"Trippin', trip-trippin' when you're gone",8,2017,['go'],verse
4298,reputation,So It Goes...,"But when you get me alone, it's so simple",10,2017,['go'],verse
4311,reputation,So It Goes...,Met you in a bar,23,2017,['go'],verse
4312,reputation,So It Goes...,"All eyes on me, your illusionist",24,2017,['go'],verse
4314,reputation,So It Goes...,I make all your gray days clear,26,2017,['go'],verse
4315,reputation,So It Goes...,And wear you like a necklace,27,2017,['go'],verse
4316,reputation,So It Goes...,"I'm so chill, but you make me jealous",28,2017,['go'],verse
4317,reputation,So It Goes...,But I got your heart,29,2017,['go'],verse
4318,reputation,So It Goes...,"Skippin', skip-skippin' when I'm gone",30,2017,['go'],verse
4320,reputation,So It Goes...,"But when I get you alone, it's so simple",32,2017,['go'],verse
4339,reputation,So It Goes...,I did a number on you,51,2017,['go'],verse
4343,reputation,So It Goes...,Who's counting?,55,2017,['go'],verse
4344,reputation,So It Goes...,"(1, 2, 3)",56,2017,['go'],verse
4345,reputation,So It Goes...,And all the pieces fall (pieces fall),57,2017,['go'],verse
4347,reputation,So It Goes...,"Getting caught up in a moment (caught up, caught up)",59,2017,['go'],verse
4349,reputation,So It Goes...,So it goes (goes),61,2017,['go'],verse
4350,reputation,So It Goes...,I'm yours to keep (oh),62,2017,['go'],verse
4351,reputation,So It Goes...,And I'm yours to lose (baby),63,2017,['go'],verse
4363,reputation,Gorgeous,Gorgeous,1,2017,['gorgeous'],verse
4365,reputation,Gorgeous,That I got drunk and made fun of the way you talk,3,2017,['gorgeous'],verse
4366,reputation,Gorgeous,You should think about the consequence,4,2017,['gorgeous'],verse
4367,reputation,Gorgeous,Of your magnetic field being a little too strong,5,2017,['gorgeous'],verse
4368,reputation,Gorgeous,"And I got a boyfriend, he's older than us",6,2017,['gorgeous'],verse
4369,reputation,Gorgeous,He's in the club doing I don't know what,7,2017,['gorgeous'],verse
4370,reputation,Gorgeous,"You're so cool, it makes me hate you so much",8,2017,['gorgeous'],verse
4371,reputation,Gorgeous,(I hate you so much),9,2017,['gorgeous'],verse
4372,reputation,Gorgeous,"Whiskey on ice, Sunset and Vine",10,2017,['gorgeous'],verse
4373,reputation,Gorgeous,You've ruined my life by not being mine,11,2017,['gorgeous'],verse
4382,reputation,Gorgeous,That I'm talking to everyone here but you,20,2017,['gorgeous'],verse
4383,reputation,Gorgeous,And you should think about the consequence,21,2017,['gorgeous'],verse
4384,reputation,Gorgeous,Of you touching my hand in a darkened room,22,2017,['gorgeous'],verse
4385,reputation,Gorgeous,"If you've got a girlfriend, I'm jealous of her",23,2017,['gorgeous'],verse
4386,reputation,Gorgeous,But if you're single that's honestly worse,24,2017,['gorgeous'],verse
4387,reputation,Gorgeous,Cause you're so gorgeous it actually hurts,25,2017,['gorgeous'],verse
4388,reputation,Gorgeous,"(Honey, it hurts)",26,2017,['gorgeous'],verse
4389,reputation,Gorgeous,Ocean blue eyes looking in mine,27,2017,['gorgeous'],verse
4390,reputation,Gorgeous,I feel like I might sink and drown and die,28,2017,['gorgeous'],verse
4401,reputation,Gorgeous,"You make me so happy it turns back to sad, yeah",39,2017,['gorgeous'],verse
4403,reputation,Gorgeous,Guess I'll just stumble on home to my cats,41,2017,['gorgeous'],verse
4404,reputation,Gorgeous,Alone,42,2017,['gorgeous'],verse
4405,reputation,Gorgeous,Unless you wanna come along,43,2017,['gorgeous'],verse
4419,reputation,Gorgeous,You are so gorgeous it makes me so mad,57,2017,['gorgeous'],verse
4422,reputation,Getaway Car,"It was the best of times, the worst of crimes",2,2017,"['Getaway', 'car']",verse
4423,reputation,Getaway Car,I struck a match and blew your mind,3,2017,"['Getaway', 'car']",verse
4424,reputation,Getaway Car,But I didn't mean it,4,2017,"['Getaway', 'car']",verse
4425,reputation,Getaway Car,And you didn't see it,5,2017,"['Getaway', 'car']",verse
4426,reputation,Getaway Car,"The ties were black, the lies were white",6,2017,"['Getaway', 'car']",verse
4427,reputation,Getaway Car,In shades of gray in candlelight,7,2017,"['Getaway', 'car']",verse
4428,reputation,Getaway Car,I wanted to leave him,8,2017,"['Getaway', 'car']",verse
4429,reputation,Getaway Car,I needed a reason,9,2017,"['Getaway', 'car']",verse
4431,reputation,Getaway Car,"He poisoned the well, I was lyin' to myself",11,2017,"['Getaway', 'car']",verse
4433,reputation,Getaway Car,We never had a shotgun shot in the dark,13,2017,"['Getaway', 'car']",verse
4436,reputation,Getaway Car,"We were flyin', but we never get far",16,2017,"['Getaway', 'car']",verse
4441,reputation,Getaway Car,I shoulda known I'd be the first to leave,21,2017,"['Getaway', 'car']",verse
4446,reputation,Getaway Car,"It was the great escape, the prison break",26,2017,"['Getaway', 'car']",verse
4447,reputation,Getaway Car,The light of freedom on my face,27,2017,"['Getaway', 'car']",verse
4448,reputation,Getaway Car,But you weren't thinkin',28,2017,"['Getaway', 'car']",verse
4449,reputation,Getaway Car,And I was just drinkin',29,2017,"['Getaway', 'car']",verse
4450,reputation,Getaway Car,"Well, he was runnin' after us, I was screamin', ""Go, go, go!""",30,2017,"['Getaway', 'car']",verse
4451,reputation,Getaway Car,"But with three of us, honey, it's a sideshow",31,2017,"['Getaway', 'car']",verse
4452,reputation,Getaway Car,And a circus ain't a love story,32,2017,"['Getaway', 'car']",verse
4453,reputation,Getaway Car,And now we're both sorry (we're both sorry),33,2017,"['Getaway', 'car']",verse
4455,reputation,Getaway Car,"He poisoned the well, every man for himself",35,2017,"['Getaway', 'car']",verse
4457,reputation,Getaway Car,It hit you like a shotgun shot to the heart,37,2017,"['Getaway', 'car']",verse
4460,reputation,Getaway Car,"We were flyin', but we'd never get far",40,2017,"['Getaway', 'car']",verse
4470,reputation,Getaway Car,"We were jet-set, Bonnie and Clyde (oh-oh)",50,2017,"['Getaway', 'car']",verse
4471,reputation,Getaway Car,Until I switched to the other side,51,2017,"['Getaway', 'car']",verse
4472,reputation,Getaway Car,To the other si-i-i-i-ide,52,2017,"['Getaway', 'car']",verse
4473,reputation,Getaway Car,It's no surprise I turned you in (oh-oh),53,2017,"['Getaway', 'car']",verse
4474,reputation,Getaway Car,Cause us traitors never win,54,2017,"['Getaway', 'car']",verse
4475,reputation,Getaway Car,I'm in a getaway car,55,2017,"['Getaway', 'car']",verse
4476,reputation,Getaway Car,I left you in a motel bar,56,2017,"['Getaway', 'car']",verse
4477,reputation,Getaway Car,Put the money in a bag and I stole the keys,57,2017,"['Getaway', 'car']",verse
4478,reputation,Getaway Car,That was the last time you ever saw me,58,2017,"['Getaway', 'car']",verse
4480,reputation,Getaway Car,Drivin' the getaway car,60,2017,"['Getaway', 'car']",verse
4481,reputation,Getaway Car,"We were flyin', but we never get far (don't pretend)",61,2017,"['Getaway', 'car']",verse
4485,reputation,Getaway Car,There were sirens in the beat of your heart (shoulda' known),65,2017,"['Getaway', 'car']",verse
4491,reputation,Getaway Car,I was ridin' in a getaway car,71,2017,"['Getaway', 'car']",verse
4499,reputation,King of My Heart,"I'm perfectly fine, I live on my own",1,2017,"['King', 'heart']",verse
4500,reputation,King of My Heart,"I made up my mind, I'm better off bein' alone",2,2017,"['King', 'heart']",verse
4501,reputation,King of My Heart,We met a few weeks ago,3,2017,"['King', 'heart']",verse
4502,reputation,King of My Heart,"Now you try on callin' me baby, like tryin' on clothes",4,2017,"['King', 'heart']",verse
4515,reputation,King of My Heart,"And all at once, you are the one, I have been waiting, waiting",17,2017,"['King', 'heart']",verse
4518,reputation,King of My Heart,"Late in the night, the city's asleep",20,2017,"['King', 'heart']",verse
