,album,track_title,lyric,line,year,title_lemmas,lyric_type
3381,1989,I Wish You Would,You give me everything and nothing,75,2014,['wish'],chorus
3382,1989,I Wish You Would,This mad mad love makes you come running,76,2014,['wish'],chorus
3383,1989,I Wish You Would,Stand back where you stood,77,2014,['wish'],chorus
3384,1989,I Wish You Would,"I wish you would, I wish you would",78,2014,['wish'],chorus
3385,1989,I Wish You Would,"(I wish you would, I wish you would)",79,2014,['wish'],chorus
3386,1989,I Wish You Would,"I wish you would, I wish you would",80,2014,['wish'],chorus
3389,1989,I Wish You Would,I wish you would,83,2014,['wish'],chorus
3390,1989,Bad Blood,"Cause baby, now we've got bad blood",1,2014,"['bad', 'blood']",chorus
3391,1989,Bad Blood,You know it used to be mad love,2,2014,"['bad', 'blood']",chorus
3392,1989,Bad Blood,So take a look what you've done,3,2014,"['bad', 'blood']",chorus
3393,1989,Bad Blood,"Cause baby, now we've got bad blood, hey",4,2014,"['bad', 'blood']",chorus
3394,1989,Bad Blood,Now we've got problems,5,2014,"['bad', 'blood']",chorus
3395,1989,Bad Blood,And I don't think we can solve 'em,6,2014,"['bad', 'blood']",chorus
3396,1989,Bad Blood,You made a really deep cut,7,2014,"['bad', 'blood']",chorus
3397,1989,Bad Blood,"And baby, now we've got bad blood, hey!",8,2014,"['bad', 'blood']",chorus
3406,1989,Bad Blood,"Oh, it's so sad to",17,2014,"['bad', 'blood']",chorus
3407,1989,Bad Blood,Think about the good times,18,2014,"['bad', 'blood']",chorus
3408,1989,Bad Blood,You and I,19,2014,"['bad', 'blood']",chorus
3409,1989,Bad Blood,"Cause baby, now we've got bad blood",20,2014,"['bad', 'blood']",chorus
3410,1989,Bad Blood,You know it used to be mad love,21,2014,"['bad', 'blood']",chorus
3411,1989,Bad Blood,So take a look what you've done,22,2014,"['bad', 'blood']",chorus
3412,1989,Bad Blood,"Cause baby, now we've got bad blood, hey",23,2014,"['bad', 'blood']",chorus
3413,1989,Bad Blood,Now we've got problems,24,2014,"['bad', 'blood']",chorus
3414,1989,Bad Blood,And I don't think we can solve 'em,25,2014,"['bad', 'blood']",chorus
3415,1989,Bad Blood,You made a really deep cut,26,2014,"['bad', 'blood']",chorus
3416,1989,Bad Blood,"And baby, now we've got bad blood, hey!",27,2014,"['bad', 'blood']",chorus
3426,1989,Bad Blood,"Oh, it's so sad to",37,2014,"['bad', 'blood']",chorus
3427,1989,Bad Blood,Think about the good times,38,2014,"['bad', 'blood']",chorus
3428,1989,Bad Blood,You and I,39,2014,"['bad', 'blood']",chorus
3429,1989,Bad Blood,"Cause baby, now we've got bad blood",40,2014,"['bad', 'blood']",chorus
3430,1989,Bad Blood,You know it used to be mad love,41,2014,"['bad', 'blood']",chorus
3431,1989,Bad Blood,So take a look what you've done,42,2014,"['bad', 'blood']",chorus
3432,1989,Bad Blood,"Cause baby, now we've got bad blood, hey",43,2014,"['bad', 'blood']",chorus
3433,1989,Bad Blood,Now we've got problems,44,2014,"['bad', 'blood']",chorus
3434,1989,Bad Blood,And I don't think we can solve 'em,45,2014,"['bad', 'blood']",chorus
3435,1989,Bad Blood,You made a really deep cut,46,2014,"['bad', 'blood']",chorus
3436,1989,Bad Blood,"And baby, now we've got bad blood, hey!",47,2014,"['bad', 'blood']",chorus
3437,1989,Bad Blood,Band-aids don't fix bullet holes,48,2014,"['bad', 'blood']",chorus
3438,1989,Bad Blood,You say sorry just for show,49,2014,"['bad', 'blood']",chorus
3440,1989,Bad Blood,Band-aids don't fix bullet holes,51,2014,"['bad', 'blood']",chorus
3441,1989,Bad Blood,You say sorry just for show,52,2014,"['bad', 'blood']",chorus
3444,1989,Bad Blood,"Cause baby, now we've got bad blood",55,2014,"['bad', 'blood']",chorus
3445,1989,Bad Blood,You know it used to be mad love,56,2014,"['bad', 'blood']",chorus
3446,1989,Bad Blood,So take a look what you've done,57,2014,"['bad', 'blood']",chorus
3447,1989,Bad Blood,"Cause baby, now we've got bad blood, hey!",58,2014,"['bad', 'blood']",chorus
3448,1989,Bad Blood,Now we've got problems,59,2014,"['bad', 'blood']",chorus
3449,1989,Bad Blood,And I don't think we can solve 'em,60,2014,"['bad', 'blood']",chorus
3450,1989,Bad Blood,You made a really deep cut,61,2014,"['bad', 'blood']",chorus
3451,1989,Bad Blood,"And baby, now we've got bad blood, hey!",62,2014,"['bad', 'blood']",chorus
3452,1989,Bad Blood,"Cause baby, now we've got bad blood",63,2014,"['bad', 'blood']",chorus
3453,1989,Bad Blood,You know it used to be mad love,64,2014,"['bad', 'blood']",chorus
3454,1989,Bad Blood,So take a look what you've done,65,2014,"['bad', 'blood']",chorus
3455,1989,Bad Blood,"Cause baby, now we've got bad blood, hey!",66,2014,"['bad', 'blood']",chorus
3456,1989,Bad Blood,Now we've got problems,67,2014,"['bad', 'blood']",chorus
3457,1989,Bad Blood,And I don't think we can solve 'em,68,2014,"['bad', 'blood']",chorus
3458,1989,Bad Blood,You made a really deep cut,69,2014,"['bad', 'blood']",chorus
3459,1989,Bad Blood,"And baby, now we've got bad blood, hey!",70,2014,"['bad', 'blood']",chorus
3464,1989,Wildest Dreams,He's so tall and handsome as hell,5,2014,"['wild', 'dream']",chorus
3465,1989,Wildest Dreams,"He's so bad, but he does it so well",6,2014,"['wild', 'dream']",chorus
3468,1989,Wildest Dreams,Say you'll remember me,9,2014,"['wild', 'dream']",chorus
3469,1989,Wildest Dreams,Standing in a nice dress,10,2014,"['wild', 'dream']",chorus
3470,1989,Wildest Dreams,"Staring at the sunset, babe",11,2014,"['wild', 'dream']",chorus
3471,1989,Wildest Dreams,Red lips and rosy cheeks,12,2014,"['wild', 'dream']",chorus
3472,1989,Wildest Dreams,Say you'll see me again,13,2014,"['wild', 'dream']",chorus
3473,1989,Wildest Dreams,Even if it's just in your,14,2014,"['wild', 'dream']",chorus
3474,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",15,2014,"['wild', 'dream']",chorus
3475,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",16,2014,"['wild', 'dream']",chorus
3480,1989,Wildest Dreams,He's so tall and handsome as hell,21,2014,"['wild', 'dream']",chorus
3481,1989,Wildest Dreams,"He's so bad, but he does it so well",22,2014,"['wild', 'dream']",chorus
3484,1989,Wildest Dreams,Say you'll remember me,25,2014,"['wild', 'dream']",chorus
3485,1989,Wildest Dreams,Standing in a nice dress,26,2014,"['wild', 'dream']",chorus
3486,1989,Wildest Dreams,"Staring at the sunset, babe",27,2014,"['wild', 'dream']",chorus
3487,1989,Wildest Dreams,Red lips and rosy cheeks,28,2014,"['wild', 'dream']",chorus
3488,1989,Wildest Dreams,Say you'll see me again,29,2014,"['wild', 'dream']",chorus
3489,1989,Wildest Dreams,Even if it's just in your,30,2014,"['wild', 'dream']",chorus
3491,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",32,2014,"['wild', 'dream']",chorus
3492,1989,Wildest Dreams,"You'll see me in hindsight, tangled up with you all night",33,2014,"['wild', 'dream']",chorus
3496,1989,Wildest Dreams,"You'll see me in hindsight, tangled up with you all night",37,2014,"['wild', 'dream']",chorus
3501,1989,Wildest Dreams,Say you'll remember me,42,2014,"['wild', 'dream']",chorus
3502,1989,Wildest Dreams,Standing in a nice dress,43,2014,"['wild', 'dream']",chorus
3503,1989,Wildest Dreams,"Staring at the sunset, babe",44,2014,"['wild', 'dream']",chorus
3504,1989,Wildest Dreams,Red lips and rosy cheeks,45,2014,"['wild', 'dream']",chorus
3505,1989,Wildest Dreams,Say you'll see me again,46,2014,"['wild', 'dream']",chorus
3507,1989,Wildest Dreams,Say you'll remember me,48,2014,"['wild', 'dream']",chorus
3508,1989,Wildest Dreams,Standing in a nice dress,49,2014,"['wild', 'dream']",chorus
3509,1989,Wildest Dreams,"Staring at the sunset, babe",50,2014,"['wild', 'dream']",chorus
3510,1989,Wildest Dreams,Red lips and rosy cheeks,51,2014,"['wild', 'dream']",chorus
3511,1989,Wildest Dreams,Say you'll see me again,52,2014,"['wild', 'dream']",chorus
3514,1989,Wildest Dreams,"In your wildest dreams, ah-aah haa",55,2014,"['wild', 'dream']",chorus
3515,1989,Wildest Dreams,Even if it's just in your,56,2014,"['wild', 'dream']",chorus
3516,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",57,2014,"['wild', 'dream']",chorus
3517,1989,Wildest Dreams,"In your wildest dreams, ah-aah haa",58,2014,"['wild', 'dream']",chorus
3518,1989,How You Get The Girl,"Uh, uh, uh",1,2014,['girl'],chorus
3519,1989,How You Get The Girl,"Uh, uh, uh",2,2014,['girl'],chorus
3526,1989,How You Get The Girl,And that's how it works,9,2014,['girl'],chorus
3529,1989,How You Get The Girl,I would wait forever and ever,12,2014,['girl'],chorus
3530,1989,How You Get The Girl,"Broke your heart, I'll put it back together",13,2014,['girl'],chorus
3531,1989,How You Get The Girl,I would wait forever and ever,14,2014,['girl'],chorus
3532,1989,How You Get The Girl,And that's how it works,15,2014,['girl'],chorus
3533,1989,How You Get The Girl,"That's how you get the girl, girl (oh-oh, oh-oh)",16,2014,['girl'],chorus
3534,1989,How You Get The Girl,And that's how it works,17,2014,['girl'],chorus
3535,1989,How You Get The Girl,"That's how you get the girl, girl",18,2014,['girl'],chorus
3540,1989,How You Get The Girl,And that's how it works,23,2014,['girl'],chorus
3545,1989,How You Get The Girl,"Broke your heart, I'll put it back together",28,2014,['girl'],chorus
3546,1989,How You Get The Girl,I would wait forever and ever,29,2014,['girl'],chorus
3547,1989,How You Get The Girl,And that's how it works,30,2014,['girl'],chorus
3548,1989,How You Get The Girl,"That's how you get the girl, girl (oh-oh, oh-oh)",31,2014,['girl'],chorus
3549,1989,How You Get The Girl,And that's how it works,32,2014,['girl'],chorus
3550,1989,How You Get The Girl,"That's how you get the girl, girl",33,2014,['girl'],chorus
3551,1989,How You Get The Girl,"Yeah, yeah",34,2014,['girl'],chorus
3560,1989,How You Get The Girl,"Broke your heart, I'll put it back together",43,2014,['girl'],chorus
3562,1989,How You Get The Girl,And that's how it works,45,2014,['girl'],chorus
3564,1989,How You Get The Girl,And that's how it works,47,2014,['girl'],chorus
3566,1989,How You Get The Girl,And that's how it works,49,2014,['girl'],chorus
3567,1989,How You Get The Girl,"That's how you get the girl, girl",50,2014,['girl'],chorus
3568,1989,How You Get The Girl,And that's how it works,51,2014,['girl'],chorus
3569,1989,How You Get The Girl,"That's how you get the girl, girl",52,2014,['girl'],chorus
3572,1989,This Love,"And I could go on and on, on and on",2,2014,['love'],chorus
3578,1989,This Love,"This love is good, this love is bad",8,2014,['love'],chorus
3579,1989,This Love,This love is alive back from the dead,9,2014,['love'],chorus
3580,1989,This Love,These hands had to let it go free,10,2014,['love'],chorus
3581,1989,This Love,And this love came back to me,11,2014,['love'],chorus
3583,1989,This Love,"And I could go on and on, on and on",13,2014,['love'],chorus
